"",,,
Título,Autor,"Preço decapa","Preço comdesconto"
Pererêêê Pororóóó,LENICE GOMES,"R$ 28,00","R$ 14,00"
Personagens Encantados 01,INGRID BIESEMEYER BELLINGHAUSEN,"R$ 28,00","R$ 14,00"
Personagens Encantados 02,INGRID BIESEMEYER BELLINGHAUSEN,"R$ 28,00","R$ 14,00"
Perto dos Olhos Perto do Coração,FATIMA MIGUEZ MARTIS,"R$ 28,00","R$ 14,00"
Pinóquio - Histórias do Mundo em Cordéis,MANOEL MONTEIRO DA SILVA,"R$ 34,00","R$ 17,00"
Pintura Aventura,KATIA CANTON,"R$ 33,00","R$ 16,50"
"Pipoca, um Carneirinho e um Tambor",GRAZIELA HETZEL,"R$ 29,00","R$ 14,50"
Poemas Completos de Alberto Caieiro - Texto Integral com Comentários,FERNANDO PESSOA,"R$ 16,90","R$ 8,45"
Por Que... Não Posso Ter Tudo Que Quero?,ALINA PERLMAN,"R$ 15,00","R$ 7,50"
Primeiras Cores - Meus Primeiros Passos (cartonado),GABRIELA GIL,"R$ 19,90","R$ 9,95"
Primeiras Palavras - Meus Primeiros Passos (cartonado),RICARDO J.  SOUZA,"R$ 19,90","R$ 9,95"
Primeiros Números - Meus Primeiros Passos (cartonado),EQUIPE DCL,"R$ 19,90","R$ 9,95"
Qual é O Bicho? - Meus Primeiros Passos (cartonado),GABRIELA GIL,"R$ 19,90","R$ 9,95"
"Qual É, Qual É? Gincana na Escola",ANNA CLAUDIA RAMOS E ANIELIZABETH,"R$ 35,00","R$ 17,50"
"Quando o Sabiá Canta, Nossos Males Espanta",FATIMA MIGUEZ MARTINS,"R$ 28,00","R$ 14,00"
Que Faz a Lua À Noite?,ANNE HERBAUTS,"R$ 45,00","R$ 22,50"
"Quem É, Quem É? Festa À Fantasia",ANNA CLAUDIA RAMOS E ANIELIZABETH,"R$ 39,00","R$ 19,50"
Quem Foi? - Charles Darwin,DEBORAH HOPKINSON,"R$ 21,00","R$ 10,50"
Quem Foi? - Leornardo Da Vinci,ROBERTA EDWARDS,"R$ 21,00","R$ 10,50"
Quem Foi?- Albert Einstein,JESS BRALLIER,"R$ 21,00","R$ 10,50"
Quem Não Arrisca Não Petisca,FATIMA MIGUEZ MARTIS,"R$ 28,00","R$ 14,00"
Quem Quer Dar uma Mãozinha?,SANDRA LOPES E ALEXANDRE RAMPAZO,"R$ 29,00","R$ 14,50"
Quem Vê Cara Nâo Vê Coração,FATIMA MIGUEZ MARTIS,"R$ 33,00","R$ 16,50"
Quincas Borba - Texto Integral com Comentários,MACHADO DE ASSIS,"R$ 16,90","R$ 8,45"
Raio de Sol,INGRID BIESEMEYER BELLINGHAUSEN,"R$ 28,00","R$ 14,00"
Reciclando com os Coelhinhos,INGRID BIESEMEYER BELLINGHAUSEN,"R$ 28,00","R$ 14,00"
Recordações do Escrivão Isaías Caminha - Texto Integral com Comentários,LIMA BARRETO,"R$ 16,90","R$ 8,45"
Redação Prática,EQUIPE DCL,"R$ 18,90","R$ 9,45"
Reiniciados,TERI TERRY,"R$ 41,00","R$ 20,50"
Reis e Planetas,INGRID BIESEMEYER BELLINGHAUSEN,"R$ 28,00","R$ 14,00"
Rhaimischimbilim - O Mistério da Família Sales,IEDA DE OLIVEIRA,"R$ 18,00","R$ 9,00"
Robinson Crusoé,DANIEL DEFOE ADAPTADO POR FERNANDO NUNO,"R$ 34,00","R$ 17,00"
Robinson Crusoé - Compacto,DANIEL DEFOE ADAPTADO POR FERNANDO NUNO,"R$ 23,00","R$ 11,50"
Rock Curupira,TIAGO DE MELO ANDRADE,"R$ 28,00","R$ 14,00"
Sangue de Lobo,ROSANA RIOS E HELENA GOMES,"R$ 52,00","R$ 26,00"
Sapo Comilão,STELA BARBIERI E FERNANDO VILELA,"R$ 33,00","R$ 16,50"
Se Eu Morrer,AMY PLUM,"R$ 41,00","R$ 20,50"
Se Você Está Contente - Minhas Primeiras Cantigas,EQUIPE DCL,"R$ 12,90","R$ 6,45"
Sebastiana e Severina,ANDRÉ NEVES,"R$ 34,00","R$ 17,00"
Show de Mágicas,EQUIPE DCL,"R$ 49,90","R$ 24,95"
Sinto Cheiro de Pão Quente,ALINA PERLMAN,"R$ 23,00","R$ 11,50"
Sol e Lua,NELSON DE OLIVEIRA E TEODORO ADORNO,"R$ 25,00","R$ 12,50"
Spanimal,ALINA PERLMAN,"R$ 17,00","R$ 8,50"
Super Color Pack - Brincando no Espaço,EQUIPE DCL,"R$ 24,90","R$ 12,45"
Super Color Pack - Coisas Fofas,EQUIPE DCL,"R$ 24,90","R$ 12,45"
Super Color Pack - Dinossauros Incríveis,EQUIPE DCL,"R$ 24,90","R$ 12,45"
Super Color Pack - Dragões Mágicos,EQUIPE DCL,"R$ 24,90","R$ 12,45"
Super Color Pack - Robôs,EQUIPE DCL,"R$ 24,90","R$ 12,45"
Super Color Pack - Sereias,EQUIPE DCL,"R$ 24,90","R$ 12,45"
Super Color Pack - Unicórnios Mágicos,EQUIPE DCL,"R$ 24,90","R$ 12,45"
Supernerd - A Saga Dantesca,LAURA BERGALLO,"R$ 33,00","R$ 16,50"
Tantos Cantos,LÚCIA HIRATSUKA,"R$ 28,00","R$ 14,00"
Tentação,ADOLFO CAMINHA,"R$ 16,90","R$ 8,45"
Todos os Amores,GEORGINA MARTINS,"R$ 24,00","R$ 12,00"
Triste Fim de Policarmo Quaresma - Texto Integral com Comentários,LIMA BARRETO,"R$ 16,90","R$ 8,45"
Tubo - Carros 3,DISNEY,"R$ 24,90","R$ 12,45"
Tubo - Frozen,DISNEY,"R$ 24,90","R$ 12,45"
Tubo - Mickey Mouse Aventuras Sobre Rodas,DISNEY,"R$ 24,90","R$ 12,45"
Tubo - Minnie Mouse,DISNEY,"R$ 24,90","R$ 12,45"
Tubo - Moana,DISNEY,"R$ 24,90","R$ 12,45"
Tubo - Os Incríveis 2,DISNEY,"R$ 24,90","R$ 12,45"
Tubo - Princesas,DISNEY,"R$ 24,90","R$ 12,45"
Tubo - Toy Story 4,DISNEY,"R$ 24,90","R$ 12,45"
Tudo Sobre... Corpo Humano - A Máquina Da Vida,GRÁCIA HELENA ANACLETO,"R$ 33,00","R$ 16,50"
Tudo Sobre... Dinossauros - Misteriosos Habitantes da Terra,ANA PAULA CORRADINI,"R$ 33,00","R$ 16,50"
Tudo Sobre... Fundo Do Mar - Aventuras Submarinas,GRÁCIA HELENA ANACLETO,"R$ 33,00","R$ 16,50"
Tudo Sobre... Invenções - Criações que Mudaram a História,ANA PAULA CORRADINI,"R$ 33,00","R$ 16,50"
Tudo Sobre... Terra - Nosso Planeta Azul,ANA PAULA CORRADINI,"R$ 33,00","R$ 16,50"
Tudo Sobre... Universo - Uma Viagem ao Espaço,ANA PAULA CORRADINI,"R$ 33,00","R$ 16,50"
Um Apólogo Machado de Assis,MACHADO DE ASSIS,"R$ 34,00","R$ 17,00"
"Um Barco, Um Avião, Uma Bolha de Sabão",SANDRA PINA,"R$ 28,00","R$ 14,00"
Um Gato Marinheiro,ROSEANA MURRAY E ELISABETH TEIXEIRA,"R$ 24,00","R$ 12,00"
Um Mundinho de Paz,INGRID BIESEMEYER BELLINGHAUSEN,"R$ 28,00","R$ 14,00"
Um Mundinho Para Todos,INGRID BIESEMEYER BELLINGHAUSEN,"R$ 37,00","R$ 18,50"
Um Teto de Céu,NINFA DE FREITAS PARREIRAS,"R$ 27,00","R$ 13,50"
Umas Férias,MACHADO DE ASSIS,"R$ 28,00","R$ 14,00"
Valores Para Conviver Bem no Mundinho,INGRID BIESEMEYER BELLINGHAUSEN,"R$ 28,00",
Vamos Abraçar o Mundinho,INGRID BIESEMEYER BELLINGHAUSEN,"R$ 28,00","R$ 14,00"
Vamos Colorir - Coisas Fofas,EQUIPE DCL,"R$ 9,90","R$ 4,95"
Vamos Colorir - Dinossauros,EQUIPE DCL,"R$ 9,90","R$ 4,95"
Vamos Colorir - Mundo de Aventuras,EQUIPE DCL,"R$ 9,90","R$ 4,95"
Vamos Colorir - Unicórnios,EQUIPE DCL,"R$ 9,90","R$ 4,95"
Vamos Navegar na Poesia?,ADRIANA FOZ VELOSO,"R$ 23,00","R$ 11,50"
Viagem ao Centro da Terra,JULIO VERNE ADAPTADO POR FERNANDO NUNO,"R$ 44,00","R$ 22,00"
Viagens de Gulliver,JONATHAN SWIFT ADAPTADO POR FERNANDO NUNO,"R$ 36,00","R$ 18,00"
Vida na Cidade,MONICA JAKIEVICIUS,"R$ 29,00","R$ 14,50"
Vida na Floresta,MONICA JAKIEVICIUS,"R$ 29,00","R$ 14,50"
Vida no Campo,MONICA JAKIEVICIUS,"R$ 29,00","R$ 14,50"
Vida no Jardim,MONICA JAKIEVICIUS,"R$ 29,00","R$ 14,50"
Vida no Mar,MONICA JAKIEVICIUS,"R$ 29,00","R$ 14,50"
Vida nos Rios,MONICA JAKIEVICIUS,"R$ 29,00","R$ 14,50"
Violeta,MARCIA CRISTINA SILVA,"R$ 25,00","R$ 12,50"
Zagaia,ALLAN SANTOS DA ROSA,"R$ 31,00","R$ 15,50"
